"Linear","GP","SingleCue","EqualWeighting","p"
-0.462717947712446,-0.465880183588886,-0.496893523362546,-0.667569553038047,2
-0.852054271143284,-0.85571937104434,-0.820735050235698,-0.747662423895737,2
-0.384157415280801,-0.384766053249915,-0.432073629794056,-0.658218643076553,2
-0.912911955445778,-0.916027127685206,-0.868013104169015,-0.564472882924839,2
-0.510839986488994,-0.506602230356587,-0.539374821221336,-0.676151883605231,2
-1.63137246343951,-1.63355574378793,-1.43354521774433,-0.777500838582769,2
-0.602844515855676,-0.601196401631058,-0.617086629213578,-0.745696737210751,2
-0.250343773244283,-0.251689813646907,-0.305712419546614,-0.598223938639924,2
-0.564428095244143,-0.562995040868071,-0.588362575759639,-0.587158669415769,2
-0.512544202185959,-0.51703524964293,-0.540646378269313,-0.757242813321933,2
-1.06663163047036,-1.06718988076681,-0.990361652328635,-0.738315817870834,2
-0.332597343612384,-0.336101258543864,-0.381738390849731,-0.589593311920275,2
-0.560591714256674,-0.556778097726899,-0.581980490721071,-0.742426976822013,2
-0.990926090522933,-0.991116127096664,-0.934968635994598,-0.781689674879933,2
-0.185821734467741,-0.184604420060829,-0.242528015362952,-0.600829541899729,2
-0.667405065893393,-0.667889471700438,-0.682095321304752,-0.680761625048792,3
-0.714245608213947,-0.71903553266742,-36.0436533891172,-0.494806051660728,3
-0.844338753574243,-0.667924289546539,-2.30581568244545,-0.946071642699116,3
-0.612865338956044,-0.609090917544487,-0.236552591502665,-0.514941639826125,3
-0.342016292874881,-0.667866902123004,-0.342119523538375,-0.404169512908233,3
-0.735271461186045,-0.713925619452379,-0.701810308271894,-0.74949023453316,3
-0.025751612275188,-0.0347210261411069,-0.15257802339026,-0.70567191328045,3
-1.41550851418699,-1.33112808527788,-1.32164444959658,-0.651681300024625,3
-0.0391383124816247,-0.0363242151717261,-0.150657032495501,-0.705962184564818,3
-1.08443078417618,-1.13494211340349,-1.05281996271945,-0.680739795741529,3
