,Var1,participant_n,trial_n,ImageLeft,ImageRight,RewardLeft,RewardRight,MaxReward,MinReward,TotalReward,MaxPerformance,MinPerformance,responseKey,RT,response,PCorrectChoice,leftChoice,rightChoice,CumSum,CumPCorrect,SimChoice,SimReward,RandomPerformance,PCorrectChoiceSim,CumSum_sim,CumPCorrect_sim,loadings_left1,loadings_left2,loadings_left3,loadings_left4,loadings_left5,loadings_left6,loadings_left7,loadings_left8,loadings_left9,loadings_left10,loadings_left11,loadings_left12,loadings_left13,loadings_left14,loadings_right1,loadings_right2,loadings_right3,loadings_right4,loadings_right5,loadings_right6,loadings_right7,loadings_right8,loadings_right9,loadings_right10,loadings_right11,loadings_right12,loadings_right13,loadings_right14
35,35,participant_01,36,stimuli/sock.png,stimuli/clasp.png,24,84,84,24,1807,2157,922,right,1121,correct,1,0,1,24,0.666666666666667,0,24,1451,0,14,0.388888888888889,0.579407036304474,0.121740184724331,0.205381378531456,1.6663556098938,0.622952222824097,0.516814708709717,0.290477454662323,0.102311976253986,0.0441569499671459,0.0214167572557926,0.0957590416073799,0.0775552317500114,0.0466791056096554,0.0249564312398434,1.86123490333557,0.00388233526609838,0.00869734864681959,0.102637879550457,0.0422929525375366,0.496006965637207,0.00503872893750668,0.194852843880653,0.154996857047081,0.0303348079323769,0.0180290658026934,0.0470345355570316,0.0281377695500851,0.0119534656405449
36,36,participant_01,37,stimuli/eraser.png,stimuli/bulletproof_vest.png,41,27,41,27,1848,2198,949,left,1297,correct,1,1,0,25,0.675675675675676,1,27,1478,0,14,0.378378378378378,1.0879282951355,0.0190181285142899,0.00446181511506438,0.357807636260986,0.233172714710236,0.708985209465027,0.00869058351963759,0.0195130966603756,0.039126068353653,0.666744351387024,0.0107115218415856,0.179790213704109,0.0149107947945595,0.040049210190773,0.759734988212585,0.00800219085067511,0.228257521986961,1.91711580753326,0.296012371778488,0.0573126971721649,0.0160559471696615,0.522081613540649,0.0401183068752289,0.374072313308716,0.0331279225647449,0.0104142902418971,0.0149948755279183,0.0155697064474225
37,37,participant_01,38,stimuli/stiletto.png,stimuli/marble.png,34,32,34,32,1882,2232,981,left,1714,correct,1,1,0,26,0.684210526315789,0,34,1512,1,15,0.394736842105263,0.853103399276733,0.102753289043903,0.0550800859928131,1.36213755607605,0.539963483810425,0.222508937120438,0.00786089338362217,0.0353891588747501,0.349922299385071,0.125667199492455,0.0272134747356176,0.00877617672085762,0.0160565208643675,0.232069924473763,0.67132842540741,0.345436930656433,0.00797371566295624,0.0138565422967076,0.00864300131797791,1.27475833892822,0.330947428941727,0.13204587996006,1.2903825044632,0.131004214286804,0.033290408551693,0.320058971643448,0.215183913707733,0.0266864225268364
38,38,participant_01,39,stimuli/crystal1.png,stimuli/camper.png,46,34,46,34,1916,2278,1015,right,957,incorrect,0,0,1,26,0.666666666666667,0,46,1558,1,16,0.41025641025641,0.535402357578278,0.389616847038269,0.0699187889695168,0.0747876018285751,0.27766090631485,0.109240286052227,0.690529704093933,0.0213361717760563,0.549361050128937,0.0246752388775349,0.529447734355927,0.349378049373627,0.520242094993591,0.395179510116577,0.699868559837341,0.0223787631839514,0.0176240801811218,0.0709940269589424,0.577634036540985,0.0211554821580648,0.0251001995056868,1.90432035923004,0.0649365708231926,0.646796584129334,0.02238461188972,0.0915558114647865,0.0772645324468613,0.0165963936597109
39,39,participant_01,40,stimuli/snorkel.png,stimuli/lock.png,42,81,81,42,1997,2359,1057,right,1259,correct,1,0,1,27,0.675,0,42,1600,0,16,0.4,1.0288542509079,0.0575320236384869,0.045410767197609,0.659449279308319,0.00620073638856411,0.51079648733139,0.0664253607392311,0.524180352687836,0.211326256394386,0.0707941502332687,0.0168234463781118,0.546921670436859,1.64200854301453,0.0706515535712242,1.7546169757843,0.00793241616338491,0.0335798263549805,0.0675698816776276,0.847681105136871,0.0218834802508354,0.0189985707402229,0.021202839910984,0.0281017255038023,0.2642742395401,0.215262368321419,0.0370771810412407,0.0128885367885232,0.00221912912093103
40,40,participant_01,41,stimuli/wheelbarrow.png,stimuli/broom.png,54,33,54,33,2030,2413,1090,right,1181,incorrect,0,0,1,27,0.658536585365854,1,33,1633,0,16,0.390243902439024,1.20672762393951,0.262786090373993,0.42171773314476,0.0581791736185551,0.328584969043732,0.00068343710154295,1.2369030714035,1.07849812507629,0.0736295208334923,0.0113261109218001,0.062706857919693,0.0550925470888615,0.00527577102184296,0.0143143646419048,1.35735929012299,0.0256564076989889,0.036784578114748,0.234423622488976,0.51463109254837,0.0350282564759254,0.29282084107399,0.019009180366993,0.00143082020804286,0.00728045077994466,0.66061794757843,0.301268428564072,0.0273862723261118,0.00575444335117936
41,41,participant_01,42,stimuli/peanut.png,stimuli/wheelchair.png,1,60,60,1,2090,2473,1091,right,1547,correct,1,0,1,28,0.666666666666667,0,1,1634,0,16,0.380952380952381,0.0550074875354767,1.87806630134583,0.529465258121491,0.00472369929775596,0.0373301804065704,0.0931665822863579,0.528097867965698,0.0422934666275978,0.0849982872605324,0.0281481985002756,0.815486967563629,0.00740807224065065,0.0232641808688641,0.0481867641210556,1.28865790367126,0.00461080949753523,0.0472957119345665,0.437481850385666,0.493014723062515,0.0268428325653076,0.00341610005125403,1.07906782627106,0.142296656966209,0.219777196645737,0.0172781273722649,0.00185750296805054,0.0160139352083206,0.0165286120027304
42,42,participant_01,43,stimuli/wrench.png,stimuli/duster.png,97,16,97,16,2187,2570,1107,left,1133,correct,1,1,0,29,0.674418604651163,0,97,1731,1,17,0.395348837209302,2.28012228012085,0.0228228513151407,0.0182713475078344,0.00596769759431481,0.00486620655283332,0.000687551568262279,0.0304495133459568,0.0684190988540649,0.00938418041914701,0.010123954154551,0.0935153886675835,0.00157535576727241,0.0265761110931635,0.00626364909112453,0.821211874485016,0.295774728059769,0.287454128265381,0.275975316762924,0.69138640165329,0.619812369346619,0.350319683551788,0.0194870624691248,0.0389256924390793,0.00327291758731008,0.212240099906921,0.45745512843132,0.00457966700196266,0.0125714037567377
43,43,participant_01,44,stimuli/backscratcher.png,stimuli/hook2.png,39,76,76,39,2263,2646,1146,right,1506,correct,1,0,1,30,0.681818181818182,1,76,1807,1,18,0.409090909090909,1.2979873418808,0.379654079675674,0.0474581085145474,0.430933326482773,0.504807233810425,0.295134633779526,0.0258619487285614,0.0118318758904934,0.0207313988357782,0.0102497162297368,0.84983241558075,0.00960092712193728,0.00338890845887363,0.0107624530792236,1.78797972202301,0.0205859914422035,0.131725683808327,0.125118464231491,0.0531621351838112,0.0774397701025009,0.331571489572525,0.148973166942596,0.248552978038788,0.00909895077347755,0.307723641395569,0.0124545143917203,0.182290658354759,0.00956076197326183
44,44,participant_01,45,stimuli/plastic_film.png,stimuli/diskette.png,25,39,39,25,2302,2685,1171,right,970,correct,1,0,1,31,0.688888888888889,0,25,1832,0,18,0.4,0.740747809410095,0.952866554260254,0.00566757703199983,0.45362800359726,0.741277098655701,0.288595616817474,0.0310001615434885,0.0243334136903286,0.0353699177503586,0.169403210282326,0.0426272638142109,0.775284349918366,0.02644894272089,0.0267486181110144,0.653633415699005,0.00539567042142153,0.00419484497979283,0.023111317306757,0.568342089653015,0.00824223831295967,0.00951490364968777,0.00347044575028121,0.00259646959602833,1.61001169681549,0.0140342824161053,0.00986799690872431,0.00108665542211384,0.00887936446815729
45,45,participant_01,46,stimuli/fuse.png,stimuli/fishnet_stockings.png,70,9,70,9,2372,2755,1180,left,916,correct,1,1,0,32,0.695652173913043,1,9,1841,0,18,0.391304347826087,1.43072533607483,0.0610833875834942,0.00301834126003087,0.0872784778475761,0.0616236813366413,0.894040048122406,0.00500706909224391,0.0144861340522766,0.00676931021735072,0.378480851650238,0.00252775778062642,0.0906479060649872,0.00832061097025871,0.0868331491947174,0.274531096220016,0.0733461230993271,0.378706693649292,1.81353902816772,0.263035982847214,0.269290119409561,0.0353964082896709,0.00571888731792569,0.00199078512378037,0.00151112023741007,0.0224499590694904,0.0200849734246731,0.0247086100280285,0.0124295400455594
46,46,participant_01,47,stimuli/incubator.png,stimuli/seismograph.png,26,53,53,26,2425,2808,1206,right,1636,correct,1,0,1,33,0.702127659574468,1,53,1894,1,19,0.404255319148936,0.611000180244446,0.988885641098022,0.801838994026184,0.0575740858912468,0.160585656762123,0.198682174086571,0.409530639648438,0.00504590477794409,0.02191973477602,0.59766012430191,0.449681013822556,0.363063156604767,0.130939126014709,0.0167338382452726,1.10806083679199,0.0201113317161798,0.00404966017231345,0.0823783725500107,0.437170416116715,0.229543074965477,0.0580709800124168,0.145550981163979,0.257796615362167,1.5383917093277,0.00369404768571258,0.202373489737511,0.0273356437683105,0.0409308969974518
47,47,participant_01,48,stimuli/crowbar.png,stimuli/tackle.png,67,46,67,46,2492,2875,1252,left,1973,correct,1,1,0,34,0.708333333333333,1,46,1940,0,19,0.395833333333333,1.83929526805878,0.0266180988401175,0.174463614821434,0.0042717456817627,0.00185975129716098,0.00027421917184256,0.320308983325958,0.24319826066494,0.00328546692617238,0.00207226839847863,0.629454731941223,0.00516342045739293,0.089954286813736,0.0114293415099382,0.929153323173523,0.235363721847534,0.279374271631241,0.056098535656929,0.201671913266182,1.21844220161438,0.42392572760582,0.0468943789601326,0.0449923388659954,0.116676963865757,0.0291873719543219,0.0355705693364143,0.969820022583008,0.0200670305639505
48,48,participant_01,49,stimuli/notepad.png,stimuli/dresser.png,32,36,36,32,2524,2911,1284,left,2668,incorrect,0,1,0,34,0.693877551020408,0,32,1972,0,19,0.387755102040816,0.748005151748657,0.0133788604289293,0.00767279881983995,0.117626577615738,1.00665009021759,0.811927735805512,0.0890526697039604,0.00487037049606442,0.00177475495729595,0.575044512748718,0.237182304263115,0.0369462668895721,0.00412651430815458,0.0322638414800167,0.833784520626068,0.0569763258099556,0.00773863354697824,0.163091152906418,1.72249662876129,0.0935880318284035,0.0163806322962046,0.0763611048460007,0.22395558655262,0.208488926291466,0.643170952796936,0.0297807939350605,0.00973690766841173,0.0102446880191565
49,49,participant_01,50,stimuli/carousel.png,stimuli/slicer.png,21,85,85,21,2609,2996,1305,right,1331,correct,1,0,1,35,0.7,1,85,2057,1,20,0.4,0.415440291166306,0.0962548777461052,0.362605214118958,0.0365477092564106,0.229456797242165,0.95419716835022,0.0388332158327103,0.950863718986511,0.835703551769257,0.106521613895893,0.186227709054947,0.00827370584011078,0.00938323605805635,0.00768650183454156,1.52565360069275,0.884966790676117,0.0156453587114811,0.00336218485608697,0.0144804865121841,0.0118373660370708,0.00868853274732828,0.242925435304642,0.337770074605942,0.92794269323349,0.00673530157655478,0.0488651841878891,0.0106456317007542,0.00562527310103178
50,50,participant_01,51,stimuli/butter.png,stimuli/sheet.png,21,9,21,9,2618,3017,1314,right,1842,incorrect,0,0,1,35,0.686274509803922,0,21,2078,1,21,0.411764705882353,0.482040822505951,2.09753894805908,0.151602134108543,0.132081493735313,0.0220257584005594,0.0387094840407372,0.179812774062157,0.00248273345641792,0.0553944371640682,0.0144264800474048,0.040103692561388,0.0292305592447519,0.0249341391026974,0.0125162666663527,0.130497172474861,0.247137486934662,0.0305984634906054,1.0268474817276,1.47059953212738,0.21780714392662,0.137455776333809,0.01380261965096,0.114507585763931,0.00962285045534372,0.0417611710727215,0.131225883960724,0.0404202081263065,0.0646738484501839
51,51,participant_01,52,stimuli/toaster_oven.png,stimuli/humvee.png,61,41,61,41,2659,3078,1355,right,2214,incorrect,0,0,1,35,0.673076923076923,1,41,2119,0,21,0.403846153846154,1.23129737377167,1.02349090576172,0.00971242878586054,0.000724367971997708,0.611934840679169,0.0112504521384835,0.00319521245546639,0.317275822162628,0.0247120968997478,1.18957543373108,0.00609705736860633,0.0286922454833984,0.0368575416505337,0.0154205150902271,0.822987973690033,0.00497620599344373,0.0682274028658867,0.0043496866710484,0.0578636638820171,0.000316072284476832,0.00376899330876768,1.7639240026474,0.00991928204894066,0.40619283914566,0.0460459552705288,0.00559035874903202,0.00573512585833669,0.00127101945690811
52,52,participant_01,53,stimuli/punch2.png,stimuli/mixer.png,79,58,79,58,2738,3157,1413,left,3248,correct,1,1,0,36,0.679245283018868,0,79,2198,1,22,0.415094339622642,1.93971681594849,0.0324355401098728,0.0196604244410992,0.0529607459902763,0.00690141180530191,0.276798099279404,0.0103592742234468,0.00521544879302383,0.00756271556019783,0.33017298579216,0.0198522321879864,0.00792703218758106,0.0237744003534317,0.00420727534219623,1.33736479282379,1.24746215343475,0.0125373415648937,0.00961450487375259,0.24028705060482,0.0169577840715647,0.00516282953321934,0.260715752840042,0.25992277264595,0.591695547103882,0.00572367385029793,0.50530618429184,0.0129696577787399,0.541691064834595
53,53,participant_01,54,stimuli/crystal2.png,stimuli/aluminum_foil.png,12,63,63,12,2801,3220,1425,right,1472,correct,1,0,1,37,0.685185185185185,1,63,2261,1,23,0.425925925925926,0.855476796627045,0.147696554660797,0.00584977865219116,0.0624026656150818,0.299196720123291,0.129850938916206,0.0452127531170845,0.147579550743103,1.63590013980865,0.471676349639893,0.00437684496864677,0.918523490428925,0.0171878896653652,0.0598983690142632,1.2795844078064,0.894567668437958,0.000783947762101889,0.0503760240972042,0.674385845661163,0.345517724752426,0.0241925828158855,0.0220647361129522,0.0172531139105558,0.012248975224793,0.0210135169327259,0.292657732963562,0.0224132165312767,0.0132650202140212
54,54,participant_01,55,stimuli/microscope.png,stimuli/painting.png,70,5,70,5,2871,3290,1430,left,733,correct,1,1,0,38,0.690909090909091,1,5,2266,0,23,0.418181818181818,1.53425812721252,0.00980613473802805,0.0279545895755291,0.0886351019144058,0.00127555045764893,0.0273766294121742,0.003320008283481,0.144859030842781,0.119063533842564,1.19628822803497,0.00391076831147075,0.346976935863495,0.137310072779655,0.0461116768419743,0.374808579683304,0.224136129021645,0.400685459375382,0.347281992435455,0.385450929403305,1.18669056892395,1.28215646743774,0.152926787734032,0.413360178470612,0.0688565745949745,0.226287588477135,0.0390593111515045,0.0108937211334705,0.0625991076231003
55,55,participant_01,56,stimuli/eggbeater.png,stimuli/metal_detector.png,76,50,76,50,2947,3366,1480,left,725,correct,1,1,0,39,0.696428571428571,1,50,2316,0,23,0.410714285714286,1.77335906028748,1.06057119369507,0.00639656418934464,0.0401636175811291,0.00618250947445631,0.292045682668686,0.00284664402715862,0.230615526437759,0.100698962807655,0.0297371670603752,0.0125228753313422,0.0741827562451363,0.00248610274866223,0.0156414769589901,1.66374111175537,0.0128792561590672,0.476777285337448,0.500926613807678,0.0423172153532505,0.0540758222341538,0.324489414691925,0.399516761302948,0.19242849946022,0.311016708612442,0.0721686482429504,0.0336821228265762,0.331803441047668,0.00451488606631756
56,56,participant_01,57,stimuli/soda.png,stimuli/shelf.png,5,68,68,5,3015,3434,1485,right,1307,correct,1,0,1,40,0.701754385964912,0,5,2321,0,23,0.403508771929825,0.0316995866596699,1.54400157928467,0.00325254420749843,0.0869986042380333,0.0284381397068501,0.79349958896637,0.0997416898608208,0.135980904102325,0.294956117868423,0.0760688558220863,0.010081603191793,0.105917170643806,0.463246136903763,1.59625089168549,1.40780758857727,0.0390933454036713,0.00599490059539676,0.0140609443187714,1.26284158229828,0.0636920407414436,0.0108396233990788,0.330347269773483,0.0442203097045422,0.307528555393219,0.0121660148724914,0.0184956695884466,0.00526064028963447,0.00966683682054281
57,57,participant_01,58,stimuli/bookmark.png,stimuli/poster.png,19,13,19,13,3034,3453,1498,left,3814,correct,1,1,0,41,0.706896551724138,0,19,2340,1,24,0.413793103448276,0.473534971475601,0.0203232392668724,0.108289435505867,0.162258952856064,0.593455016613007,1.41449213027954,0.00163303734734654,0.00108651979826391,0.252556651830673,0.336260885000229,0.364429235458374,0.00887305662035942,0.00915685947984457,0.016847537830472,0.226281374692917,0.00658651534467936,0.00513399392366409,0.0907668247818947,0.653731048107147,0.847827017307282,0.00777324428781867,0.0668155774474144,0.0329556092619896,0.968306362628937,0.238081395626068,0.0333154387772083,0.00547712296247482,0.0169678628444672
58,58,participant_01,59,stimuli/bra.png,stimuli/pulley.png,18,67,67,18,3101,3520,1516,right,974,correct,1,0,1,42,0.711864406779661,1,67,2407,1,25,0.423728813559322,0.118003360927105,0.0681323856115341,0.0282916352152824,1.60829412937164,0.304468780755997,0.833727538585663,0.0845746472477913,0.0515779517591,0.294734925031662,0.0185246355831623,0.00409347796812654,0.173555359244347,0.397074431180954,0.0228148885071278,1.49615371227264,0.200457751750946,0.0908962711691856,0.0894837379455566,0.269643664360046,0.0808267891407013,0.0615389682352543,0.146833047270775,0.829459428787231,0.125746846199036,1.0750949382782,0.0178311448544264,0.0109811257570982,0.0297933388501406
59,59,participant_01,60,stimuli/coal.png,stimuli/motherboard.png,23,52,52,23,3153,3572,1539,right,985,correct,1,0,1,43,0.716666666666667,1,52,2459,1,26,0.433333333333333,0.689411818981171,0.713681638240814,0.00446541886776686,0.0223358944058418,0.0805182531476021,0.0369383282959461,0.56033581495285,0.107785880565643,0.149031892418861,0.032888438552618,0.727030873298645,0.123150855302811,0.0351140201091766,0.0230905469506979,1.0536413192749,5.74524456169456E-05,0.0144200418144465,0.0115354144945741,0.0754346773028374,0.106510497629642,0.00447740592062473,0.0969458967447281,0.00224688136950135,1.7434629201889,0.00901851803064346,0.00491628842428327,0.00862077996134758,0.0024080581497401
60,60,participant_01,61,stimuli/target.png,stimuli/napkin_ring.png,32,40,40,32,3193,3612,1571,right,2814,correct,1,0,1,44,0.721311475409836,0,32,2491,0,26,0.426229508196721,0.838969767093658,0.107264444231987,0.213054433465004,0.172986924648285,0.00268458481878042,1.04866778850555,0.313893646001816,0.750752449035645,0.917657732963562,0.284628242254257,0.468562215566635,0.0461864992976189,0.0663619339466095,0.0143927959725261,0.869388103485107,0.731312274932861,0.0248836409300566,0.517052412033081,0.447951346635819,0.569017112255096,0.0379903055727482,0.0343916118144989,1.28515136241913,0.0422872342169285,0.727924704551697,0.212097108364105,0.045481339097023,0.00945731997489929
61,61,participant_01,62,stimuli/coat.png,stimuli/finger.png,30,12,30,12,3223,3642,1583,left,1207,correct,1,1,0,45,0.725806451612903,0,30,2521,1,27,0.435483870967742,0.439883261919022,0.0673262178897858,0.0345303975045681,1.7143394947052,0.826493620872498,0.0325020849704742,0.0094252172857523,0.00794685818254948,0.108302608132362,0.152975142002106,0.0198639985173941,0.0144165344536304,0.0173132978379726,0.0219011846929789,0.354714930057526,0.236737489700317,0.517522692680359,1.40329098701477,0.00264949537813663,0.0533051453530788,0.010135062970221,0.00560616189613938,0.0112375458702445,0.0597159825265408,0.0756609588861465,0.0165416374802589,0.0164849776774645,0.0099029615521431
62,62,participant_01,63,stimuli/tablecloth.png,stimuli/saw.png,24,70,70,24,3293,3712,1607,right,698,correct,1,0,1,46,0.73015873015873,0,24,2545,0,27,0.428571428571429,0.709069907665253,0.756510555744171,0.012595122680068,0.425168722867966,1.99316143989563,0.142527237534523,0.00270406273193657,0.00313829234801233,0.107516281306744,0.151644632220268,0.0373966209590435,0.183960646390915,0.0133399050682783,0.0835329368710518,1.97492063045502,0.0168843436986208,0.0101689007133245,0.0125847635790706,0.0252783093601465,0.0129848066717386,0.102714255452156,0.0164001788944006,0.00637486390769482,0.0161021649837494,0.529308974742889,0.0168279372155666,0.012038585729897,0.0148675050586462
63,63,participant_01,64,stimuli/birdcage.png,stimuli/aircraft_carrier.png,56,45,56,45,3338,3768,1652,right,1520,incorrect,0,0,1,46,0.71875,0,56,2601,1,28,0.4375,1.11315417289734,0.0875921919941902,0.785744547843933,0.0011192838428542,0.560793459415436,0.10213728249073,0.0671960562467575,0.227395787835121,0.693735420703888,0.0105760032311082,0.140601605176926,0.0355780646204948,0.0616822354495525,0.0252866335213184,0.961517453193665,0.00238469988107681,0.00175456737633795,0.00491955783218145,0.0719316527247429,0.00521590607240796,0.00315700308419764,1.38061594963074,0.0168132241815329,0.47913533449173,0.00793955568224192,0.035470936447382,1.38958132266998,0.0207767784595489
64,64,participant_01,65,stimuli/cocktail.png,stimuli/nutcracker.png,8,83,83,8,3421,3851,1660,right,839,correct,1,0,1,47,0.723076923076923,0,8,2609,0,28,0.430769230769231,0.243411734700203,1.50648319721222,0.0113846696913242,0.438171476125717,0.0573954284191132,0.114663474261761,0.00708231516182423,0.0240270476788282,0.607211112976074,0.0107529358938336,0.0114752957597375,0.191599547863007,0.255055725574493,1.49003159999847,2.04981732368469,0.336159139871597,0.0326494723558426,0.0327463373541832,0.0043237553909421,0.0320953764021397,0.0109366839751601,0.0236378572881222,0.017890676856041,0.0125569859519601,0.00351836369372904,0.0158284269273281,0.0177958067506552,0.00160090054851025
